OBJECTID,COMID_NHDv,HUC6,NT_Taxa,GNIS_NAME
59284,22339663,20700,1,Champs Mill Branch
59456,22539058,60102,1,Butcher Fork
16505,8539369,20802,2,Big Bend Creek
11598,6889458,50500,2,
18476,8628387,30101,3,Bradshaw Creek
17819,8611507,20802,1,Morris Branch
35884,10499635,30102,1,Shingle Landing Creek
42782,12054834,20403,2,Gargathy Creek
46236,14639725,60102,1,Valley Creek
42804,12064196,20403,2,Ross Branch
14937,8480104,20801,1,Harry George Creek
30402,9251546,30401,2,Kings Creek
11645,6889792,50500,4,Piney Creek
59215,22339163,20700,3,Pike Branch
14242,8445586,20700,1,Dry Run
12301,6908603,50500,1,Bear Spring Branch
10654,5908373,20700,3,Stull Run
13944,8423176,20700,1,Laurel Fork
17875,8623171,30101,4,North Otter Creek
8707,4505550,20700,2,Quarter Branch
30235,9250650,30401,2,North Prong Lewis Fork
18967,8647562,30101,2,Little Falling River
8828,4506664,20700,1,
10505,5895952,20700,1,Abrams Creek
30139,9250236,30401,1,East Prong Roaring River
15435,8506600,20801,1,Judy Swamp
30192,9250464,30401,2,North Fork Reddies River
11137,6885920,50500,7,
19852,8674657,30101,4,Dan River
15750,8522185,20802,4,Blue Suck Branch
19100,8649376,30101,2,Mollys Creek
20754,8700925,30101,2,Reedy Fork
9035,4509068,20700,1,Cromwells Run
20553,8695367,30101,2,Lawsons Creek
15772,8522329,20802,1,
60022,932070104,20700,1,
21536,8740963,30102,5,Evans Creek
46560,14642247,60102,6,Little Sycamore Creek
45876,14364500,20700,1,Staggs Run
15028,8490284,20801,1,
11611,6889532,50500,2,Grassy Creek
9190,4530931,20700,1,Brooks Run
10756,5909639,20700,3,
39809,11583036,30102,1,Otterdam Swamp
16608,8539929,20802,1,Davidson Run
19025,8648296,30101,4,Spring Creek
14380,8459762,20801,1,Burke Mill Stream
20823,8701381,30101,2,Jones Creek
21041,8719443,30102,4,White Oak Creek
59229,22339305,20700,4,Dawkins Branch
10685,5908529,20700,10,Rockfish Run
15811,8522541,20802,2,Hipes Branch
14263,8448022,20700,1,Muskrat Run
18630,8629027,30101,12,North Fork Blackwater River
10938,6884302,50500,1,
20582,8695639,30101,2,Sandy Creek
15934,8523217,20802,1,Cornelius Creek
9050,4509196,20700,1,Folly Lick Branch
9036,4509070,20700,1,
35872,10499301,30102,1,
10565,5906887,20700,2,West Branch Naked Creek
17667,8610083,20802,3,Mill Creek
16633,8540083,20802,2,
59279,22339645,20700,1,Gupton Run
45,434838,50702,1,Old Road Fork
55491,19751175,60101,5,Hutton Creek
14605,8468233,20801,1,Quaker Run
19771,8674257,30101,7,Nicholas Creek
13980,8431020,20700,2,
16417,8538347,20802,1,Clayton Mill Creek
19150,8650830,30101,1,Twittys Creek
12188,6907849,50500,1,Doe Creek
15510,8507702,20801,1,Dickerson Swamp
13765,8401853,20801,1,Willow Grove Creek
9028,4509040,20700,1,South Fork Little Difficult Run
39844,11583438,30102,1,Warwick Swamp
15095,8493078,20801,1,
16137,8525271,20802,6,Rolands Run Branch
11334,6887104,50500,2,
11183,6886260,50500,1,Grassy Creek
35806,10483807,30102,2,Swan Creek
15174,8502042,20801,1,Contrary Creek
42637,12048342,30101,2,Allen Creek
13802,8408917,20403,1,Gills Branch
16086,8524873,20802,1,South Prong Barbours Creek
17847,8611871,20802,7,Plain Run Branch
42668,12048756,30101,1,Flat Creek
10656,5908379,20700,1,
59728,22541172,60102,2,Dossett Creek
14737,8476002,20801,2,Rocky Pen Run
15088,8492808,20801,3,DeJarnette Mill Run
11538,6889076,50500,1,Rock Creek
155,437208,50702,1,Beech Fork
59193,22339003,20700,3,
8822,4506632,20700,1,
59740,24811882,30101,1,North Otter Creek
15101,8493386,20801,1,
16711,8545299,20802,1,Shepherd Creek
20020,8675437,30101,2,Sycamore Creek
15335,8505696,20801,5,
10557,5906859,20700,2,Pitt Spring Run
15448,8506822,20801,1,Dawson Swamp
15055,8491218,20801,1,Glebe Swamp
15490,8507558,20801,1,Turkey Creek
34035,10231941,20801,4,Occohannock Creek
16781,8546329,20802,1,Maxeys Creek
16201,8526123,20802,1,Fallingwater Creek
16789,8546425,20802,2,Union Hill Creek
55985,19761434,60101,8,Beaver Creek
10909,6884078,50500,3,Mill Creek
11442,6888312,50500,1,Killinger Creek
2219,1089113,50702,1,
14232,8445476,20700,3,
17250,8567131,20802,1,Stony Run
32157,10056070,20802,1,Lafayette River
35688,10479919,30102,1,Yeopim Creek
16354,8526965,20802,2,McAfee Run
46628,14642677,60102,2,
13763,8401835,20801,1,
32163,10061155,20802,3,
14986,8489744,20801,1,
32217,10064343,20802,2,
16471,8539049,20802,1,Gochenour Branch
35819,10484161,30102,2,Deep Creek
21371,8725533,30102,3,Darden Mill Run
17099,8550867,20802,6,Pitman Creek
55684,19752323,60101,6,Staley Creek
16924,8548493,20802,1,Harpers Creek
21395,8725755,30102,6,Hunting Quarter Swamp
11241,6886584,50500,6,Eagle Bottom Creek
11021,6885196,50500,3,Middle Creek
19370,8657452,30101,1,Gills Creek
21100,8720235,30102,1,Modest Creek
11238,6886566,50500,7,
14440,8465017,20801,1,Beaverdam Run
18159,8626119,30101,5,Gills Creek
59492,22539380,60102,1,Wallen Creek
21023,8719131,30102,3,Joseph Swamp
11864,6891626,50500,2,Waterfalls Creek
14198,8444864,20700,2,Craig Run
30248,9250736,30401,1,South Prong Lewis Fork
18034,8624863,30101,1,Wolf Creek
46027,14637935,60102,2,
16638,8540095,20802,2,Bull Run
9284,4539821,20700,1,Saint Inigoes Creek
11025,6885212,50500,8,Little Pine Run
16794,8546457,20802,2,Bear Garden Creek
2163,1088429,50702,2,Mullins Fork
21436,8726031,30102,4,Angelico Creek
13777,8403499,20801,1,
39821,11583252,30102,2,Blackwater Swamp
9205,4531589,20700,1,Oldham Run
19642,8672999,30101,2,Cascade Creek
9187,4530893,20700,1,Mill Run
14904,8478598,20801,2,Norris Prong
13977,8430798,20700,2,
55419,19750767,60101,2,Middle Fork Holston River
56209,19762766,60101,2,Cove Creek
19834,8674549,30101,6,Smith River
18730,8630985,30101,1,Fryingpan Creek
46509,14641627,60102,6,Indian Creek
20035,8675505,30101,3,Nicholas Creek
19830,8674535,30101,3,Blackberry Creek
17769,8610907,20802,1,
11674,6889926,50500,3,Potato Creek
56053,19761802,60101,1,Brumley Creek
17871,8622855,20802,1,Reed Creek
32267,10065357,20802,1,Blackstump Creek
8782,4506328,20700,3,Russell Branch
17722,8610493,20802,1,Plum Creek
13768,8401867,20801,2,
17217,8566799,20802,6,
18397,8628101,30101,1,Mason Creek
18908,8632025,30101,3,Turkeycock Creek
18785,8631331,30101,2,Story Creek
14377,8457982,20801,1,
55450,19750933,60101,1,Walker Creek
17639,8608759,20802,1,Namozine Creek
35356,10475851,30102,5,
16750,8546009,20802,4,Cole Creek
11726,6890166,50500,3,Old Field Branch
11404,6887960,50500,1,
17081,8549885,20802,6,Clark Creek
17907,8623571,30101,2,North Fork Goose Creek
55487,19751159,60101,2,South Fork Holston River
15255,8503842,20801,1,Holts Creek
12176,6907793,50500,1,Hales Branch
8896,4507202,20700,1,
30197,9250484,30401,1,Middle Fork Reddies River
35075,10460505,30102,2,Chapel Swamp
8838,4506724,20700,1,Russell Branch
16835,8547053,20802,4,Seven Branch
15761,8522217,20802,4,Lick Run
55600,19751751,60101,5,Green Cove Creek
55911,19760964,60101,2,Lick Creek
14776,8476230,20801,1,
16406,8538313,20802,1,West Dry Branch
2011,1087097,50702,1,Rockhouse Creek
9021,4509016,20700,2,Little Difficult Run
16571,8539729,20802,1,Noels Run
11434,6888166,50500,2,Slate Spring Branch
20063,8677277,30101,2,Town Creek
15103,8493404,20801,2,
16472,8539051,20802,1,Guys Run
17019,8549273,20802,1,
14939,8484032,20801,1,Farmers Hall Creek
10896,6883940,50500,1,Bentley Branch
10726,5908989,20700,8,
21637,8742219,30102,1,Roses Creek
14262,8447994,20700,2,
15042,8490954,20801,1,Mantapike Creek
59464,22539222,60102,1,South Fork Powell River
14338,8456490,20801,8,
11156,6886040,50500,1,
15201,8502652,20801,4,
14422,8464821,20801,1,Locust Run
12329,6908777,50500,3,Laurel Branch
35859,10484661,30102,8,Little Alligator River
20364,8679575,30101,1,Old Field Creek
19467,8671791,30101,1,Blackberry Creek
10344,5890932,20700,1,Blue Spring Creek
12437,6910115,50500,2,Snyder Branch
11701,6890058,50500,6,Silas Creek
11898,6891736,50500,2,
10372,5891842,20700,1,Marsh Run
16404,8538303,20802,2,Braley Branch
59538,22539858,60102,2,Indian Creek
11931,6891878,50500,2,
55958,19761328,60101,1,Locust Cove Creek
15151,8501740,20801,1,Elk Creek
17195,8566611,20802,1,Rocky Creek
39848,11584226,30102,6,Stallings Creek
13957,8423426,20700,1,Seneca Creek
15019,8490202,20801,1,Whitehall Creek
32209,10063687,20802,1,Colby Swamp
16495,8539305,20802,1,Whitesides Run
11889,6891718,50500,10,Little Peak Creek
56023,19761672,60101,1,East Fork Wolf Creek
19022,8648226,30101,7,Turnip Creek
17928,8623771,30101,1,Stony Creek
14445,8465091,20801,5,Little Indian Run
14577,8467215,20801,1,Hazel Run
12181,6907809,50500,2,Clendennin Creek
14058,8440201,20700,2,Duck Run
11269,6886734,50500,6,Big Reed Island Creek
32068,9896348,20801,5,France Swamp
14658,8468627,20801,2,
11505,6888762,50500,2,Middle Fox Creek
20466,8693123,30101,1,Lawsons Creek
21362,8725445,30102,8,Mill Swamp
81,435516,50702,1,Pinson Fork
32344,10067143,20802,1,Cattail Creek
42670,12048762,30101,1,Cox Creek
11013,6885122,50500,1,Little Laurel Creek
17645,8608997,20802,1,
14086,8440751,20700,1,Molly Booth Run
14261,8447946,20700,2,Mummasburg Run
39946,11585544,30102,2,Round Hill Swamp
8850,4506826,20700,1,Big Branch
17065,8549763,20802,1,Wilderness Creek
17504,8577591,20802,2,Brickyard Branch
55421,19750775,60101,3,Bear Creek
16454,8538893,20802,1,Saint Marys River
10417,5894442,20700,1,
17623,8608261,20802,1,
12057,6906083,50500,1,
21141,8722471,30102,3,Nottoway Swamp
17212,8566747,20802,5,Foster Branch
21306,8724871,30102,3,Spring Creek
15199,8502634,20801,1,Bowler Creek
32202,10063577,20802,2,
17964,8624069,30101,4,Elk Creek
18325,8627415,30101,1,Carvin Creek
14468,8465309,20801,7,Harpers Run
20841,8701469,30101,1,Reedy Fork
18186,8626325,30101,1,Maggodee Creek
56297,19763232,60101,1,Possum Creek
21445,8726095,30102,1,Harris Swamp
18843,8631581,30101,3,Little Chestnut Creek
11952,6891950,50500,4,East Fork Pine Swamp Creek
17452,8574927,20802,4,Boston Branch
16407,8538315,20802,2,
59231,22339333,20700,2,Wolf Run
19264,8652722,30101,2,Twittys Creek
17965,8624087,30101,3,Little Otter River
21126,8722147,30102,1,Nottoway Swamp
17811,8611421,20802,1,
17685,8610187,20802,1,Webb Mill Creek
8696,4505454,20700,2,
35463,10478357,30102,2,Bullfrog Creek
17156,8552261,20802,7,
21039,8719323,30102,1,Assamoosick Swamp
14433,8464943,20801,1,Negro Run
11529,6888976,50500,2,Mill Creek
14645,8468529,20801,1,Bull Yearling Run
39798,11582876,30102,4,Second Swamp
46093,14638949,60102,2,Lick Creek
9157,4529263,20700,1,
46644,14642743,60102,2,
88,435644,50702,1,Laurel Fork
14993,8489794,20801,3,White Run
2185,1088727,50702,1,
16653,8543813,20802,4,Williams Creek
55979,19761416,60101,3,Beaver Creek
11964,6891982,50500,2,Cobb Creek
59341,22340243,20700,1,Furrs Run
11712,6890102,50500,1,Vile Creek
15969,8523421,20802,4,Long Run
12386,6909771,50500,1,West Fork Cove Creek
15542,8514448,20801,1,
17810,8611419,20802,1,
11894,6891728,50500,5,Ben Bolen Creek
14395,8460576,20801,1,
34056,10234619,20801,1,Kings Creek
16667,8544477,20802,2,
16537,8539571,20802,2,Warm Run
17332,8572841,20802,1,
11922,6891846,50500,3,
18691,8629277,30101,8,Bradshaw Creek
11875,6891658,50500,1,Rock Creek
9069,4512764,20700,7,
85,435590,50702,1,
35679,10479863,30102,1,Newbegun Creek
59645,22540234,60102,19,Blairs Creek
19132,8649746,30101,2,Buffalo Creek
29862,9246286,30401,2,Snow Creek
17159,8552275,20802,1,Fishing Creek
21139,8722447,30102,1,Nottoway Swamp
32110,10054090,20802,2,
1999,1086971,50702,7,
13818,8410303,20403,1,Pawpaw Creek
46318,14640041,60102,5,War Creek
20143,8677603,30101,5,Jacobs Creek
15538,8508880,20801,4,Central Branch
19004,8647966,30101,12,Middle Branch Wards Fork Creek
20787,8701085,30101,1,South Country Line Creek
42686,12048904,30101,5,
17379,8573297,20802,13,East Branch Tuckahoe Creek
8771,4506182,20700,2,
14296,8449092,20700,1,Buzzard Branch
16626,8540059,20802,1,Nettle Spring Branch
46047,14638299,60102,4,Indian Creek
59334,22340173,20700,5,Windright Run
21127,8722153,30102,1,Nottoway Swamp
11683,6889990,50500,1,Jewel Creek
16731,8545693,20802,2,Cobbs Creek
21095,8720199,30102,3,Modest Creek
14674,8468705,20801,2,
20437,8680163,30101,4,Belews Creek
11706,6890074,50500,2,
18338,8627521,30101,1,Lynville Creek
45920,14637361,60102,2,North Fork Clinch River
15105,8493586,20801,5,Dorrell Creek
14800,8476398,20801,1,Roys Run
10559,5906865,20700,5,Roaring Run
21653,8742337,30102,3,Quarrel Creek
18633,8629035,30101,1,North Fork Blackwater River
30307,9251032,30401,7,Cub Creek
14435,8464977,20801,1,Borrows Run
32115,10054318,20802,1,
35241,10462077,30102,2,Rockyhock Creek
15702,8521883,20802,1,Falling Spring Creek
8763,4506080,20700,1,
21691,8742875,30102,4,Mill Swamp
14610,8468275,20801,1,Staunton River
18778,8631285,30101,4,Story Creek
35353,10475713,30102,8,West Neck Creek
16920,8548473,20802,1,Mill Creek
10724,5908985,20700,2,
16712,8545313,20802,1,
14559,8467053,20801,1,Lick Branch
19764,8674223,30101,1,Rennet Bag Creek
14664,8468651,20801,2,Buckner Run
14677,8468729,20801,2,
8766,4506096,20700,1,
2208,1089025,50702,1,Georges Fork
14624,8468395,20801,1,
17716,8610425,20802,1,Green Creek
10874,6883728,50500,5,
55935,19761212,60101,2,Little Tumbling Creek
15504,8507662,20801,1,
8974,4508680,20700,3,Rocky Run
9173,4529603,20700,5,Little Creek
8901,4507228,20700,2,Long Draught Branch
14789,8476334,20801,4,Gingoteague Creek
35870,10484719,30102,2,Swan Creek
15922,8523179,20802,2,Bearwallow Creek
20748,8700903,30101,7,Lick Fork
11161,6886060,50500,7,Pine Creek
19369,8657440,30101,2,Gills Creek
20993,8718711,30102,13,Rocky Run Creek
2169,1088493,50702,1,Buffalo Creek
20135,8677561,30101,6,Rock House Creek
21827,8745551,30102,1,Corduroy Swamp
19103,8649396,30101,4,Mollys Creek
35172,10461635,30102,2,Barbeque Swamp
20213,8678565,30101,2,Snow Creek
20940,8712487,30101,2,Bearskin Creek
11497,6888680,50500,2,North Branch Elk Creek
20605,8695817,30101,1,Cane Creek
34039,10231981,20801,3,Nassawadox Creek
11274,6886754,50500,1,Pine Creek
15604,8520733,20802,1,
19805,8674395,30101,3,Goblintown Creek
17126,8551235,20802,1,Holts Branch
14757,8476128,20801,1,Muddy Creek
59732,22541210,60102,2,Cedar Creek
17856,8611951,20802,2,Millers Creek
12033,6892234,50500,3,Meadow Creek
14011,8432158,20700,1,Critton Run
11240,6886576,50500,7,Glade Creek
14766,8476170,20801,1,Popcastle Creek
29841,9246114,30401,2,West Prong Little Yadkin River
15878,8522979,20802,1,Back Run
16237,8526481,20802,1,West Branch Grannys Creek
18975,8647616,30101,3,Little Falling River
39919,11585282,30102,1,Antioch Swamp
46168,14639365,60102,2,Stony Creek
35081,10460549,30102,9,Buckhorn Creek
14813,8476598,20801,2,Elmwood Creek
10652,5908359,20700,1,Broad Run
59540,22539868,60102,6,Martin Creek
14304,8450106,20700,1,Addison Run
14373,8457746,20801,1,
10696,5908595,20700,1,Madison Run
14821,8476638,20801,4,
11739,6890282,50500,3,Turkey Fork
10665,5908451,20700,1,
19517,8672121,30101,2,Jordan Creek
14907,8478748,20801,3,Nickleberry Swamp
56293,19763214,60101,2,Dry Fork
11876,6891664,50500,1,Naked Creek
21688,8742809,30102,5,Mill Swamp
20391,8679761,30101,1,Belews Creek
30176,9250414,30401,2,Little Sandy Creek
59136,22338659,20700,2,Mill Run
29701,9244428,30401,2,Stewarts Creek
17555,8607097,20802,1,Reedy Branch
29635,9244036,30401,4,Ararat River
13748,8401433,20801,1,Kelly Mill Branch
29934,9247124,30401,1,Muddy Creek
11707,6890078,50500,1,Silas Creek
12246,6908279,50500,2,Ding Branch
16666,8544475,20802,3,Pauls Creek
11999,6892100,50500,6,Flannery Fork
16684,8544657,20802,1,Beaver Branch
15446,8506774,20801,2,Mantilo Branch
15466,8507182,20801,1,Cattail Swamp
11164,6886074,50500,4,
21510,8740663,30102,2,Great Creek
17025,8549369,20802,1,Cedar Creek
14176,8441355,20700,1,Tumbling Run
16981,8548851,20802,3,Maple Run
15976,8523461,20802,2,Fortney Branch
17749,8610687,20802,1,Bad Luck Branch
39838,11583386,30102,6,Coppahaunk Swamp
16721,8545535,20802,2,Hog Creek
8846,4506808,20700,1,Beaverdam Creek
10624,5908211,20700,1,West Swift Run
16932,8548547,20802,1,
11975,6892022,50500,2,Laxon Creek
13784,8403937,20801,1,
18644,8629081,30101,1,North Fork Blackwater River
11208,6886406,50500,1,Little Brush Creek
11487,6888570,50500,6,East Dry Run Fork
21261,8724365,30102,5,Buckskin Creek
17573,8607303,20802,1,First Branch
12161,6907717,50500,3,Adair Run
56092,19762214,60101,1,Big Moccasin Creek
11697,6890040,50500,1,Greer Branch
19892,8674911,30101,8,South Mayo River
42720,12049452,30101,1,
17177,8566393,20802,2,Swift Run
16572,8539733,20802,4,
11513,6888814,50500,2,Panther Creek
18882,8631831,30101,3,Big Chestnut Creek
10727,5908991,20700,3,Mossy Creek
21375,8725653,30102,3,Sappony Creek
20584,8695673,30101,1,Sandy Creek
14527,8466737,20801,2,Green Branch
15089,8492810,20801,1,Reedy Swamp
30268,9250848,30401,2,Elk Creek
10719,5908953,20700,1,Big Run
39925,11585314,30102,6,Black Creek
35656,10479771,30102,2,Pollock Swamp
35224,10462017,30102,3,Bear Swamp
17474,8575711,20802,1,
10332,5890260,20700,1,Phillaman Run
46079,14638845,60102,1,Bear Creek
10544,5906807,20700,2,Smith Creek
21666,8742433,30102,2,Mill Swamp
56033,19761728,60101,3,East Fork Wolf Creek
14988,8489756,20801,1,
35799,10483493,30102,2,Juniper Creek
9064,4509696,20700,4,
14680,8468771,20801,1,Crooked Run
10978,6884552,50500,1,Plum Creek
14035,8433276,20700,2,Sauerkraut Run
11244,6886618,50500,1,Beaverdam Creek
39881,11584792,30102,2,
11913,6891788,50500,4,Roan Creek
20712,8700781,30101,1,Rattlesnake Creek
15393,8506164,20801,1,
106,435928,50702,1,Left Fork Bull Creek
14067,8440277,20700,1,Turkey Run
20802,8701203,30101,2,Hyco Creek
15378,8506090,20801,1,
17520,8577859,20802,3,Willis River
17891,8623369,30101,1,North Otter Creek
59230,22339331,20700,5,Towser Branch
35660,10479783,30102,3,Burnt Mill Creek
21429,8725953,30102,5,Buckhorn Swamp
32086,9896998,20801,1,Adams Creek
45905,14365830,20700,5,Stony River
32336,10067063,20802,1,Bradley Run
78,435424,50702,2,Meathouse Fork
46430,14640863,60102,5,Panther Creek
14305,8450108,20700,1,Talbot Branch
16797,8546489,20802,3,Crooked Creek
13812,8409585,20403,1,Island Creek
1994,1086921,50702,1,Harless Creek
56083,19762160,60101,1,Brumley Creek
11900,6891744,50500,1,Little Naked Creek
15869,8522921,20802,2,Sprouts Run
11476,6888512,50500,1,Dry Creek
2172,1088517,50702,3,Glady Fork
17354,8573105,20802,2,
34030,10231779,20801,2,Katy Young Branch
11335,6887110,50500,1,Daniel Branch
19975,8675231,30101,1,Crooked Creek
16845,8547171,20802,1,Allens Creek
11871,6891650,50500,3,
14280,8448760,20700,1,
14466,8465273,20801,1,Hubbard Run
10390,5892934,20700,2,Dry Run
59493,22539384,60102,1,Wallen Creek
19915,8675001,30101,12,Mill Creek
13925,8422612,20700,2,Peters Run
9186,4530891,20700,1,Ditchley Prong
17315,8572613,20802,2,Cheneys Creek
18306,8627215,30101,7,Buffalo Creek
12231,6908159,50500,1,Whitleys Branch
2137,1088183,50702,7,Little Fox Creek
10776,5910075,20700,2,Mills Creek
32306,10066301,20802,1,Collins Run
32287,10066049,20802,3,Grindall Creek
11822,6891498,50500,1,Wolf Branch
10334,5890462,20700,2,Cold Spring Run
11154,6886020,50500,1,
20886,8711751,30101,2,Whitethorn Creek
14253,8446286,20700,3,
12062,6906139,50500,4,Back Creek
42736,12049788,30101,3,
20740,8700883,30101,6,East Prong Moon Creek
17384,8573357,20802,1,Jones Creek
15865,8522913,20802,2,East Fork Elk Creek
14548,8466863,20801,2,Mill Run
9257,4534563,20700,1,Little Creek
14533,8466771,20801,8,Sumerduck Run
17402,8573687,20802,15,Fine Creek
34036,10231945,20801,1,Taylor Branch
11127,6885864,50500,2,Galena Creek
11130,6885884,50500,1,Dodd Creek
15588,8520613,20802,1,Laurel Branch
18754,8631207,30101,2,Story Creek
32191,10062085,20802,2,Hungary Creek
16724,8545581,20802,1,East Branch Hat Creek
29711,9244864,30401,1,Little Fisher River
14234,8445512,20700,3,Wrights Branch
11711,6890096,50500,4,Bledsoe Creek
18907,8632009,30101,1,Turkeycock Creek
16081,8524825,20802,1,Barbours Creek
13869,8419878,20700,1,Dumpling Run
2149,1088297,50702,1,Rush Creek
15110,8493662,20801,1,
18016,8624671,30101,1,Bore Auger Creek
21526,8740839,30102,1,Roses Creek
46592,14642487,60102,3,
30395,9251518,30401,2,Kings Creek
12443,6910151,50500,3,Little Wolf Creek
11928,6891870,50500,4,Long Hope Creek
35830,10484375,30102,7,Southwest Fork Alligator River
39914,11585246,30102,3,Round Hill Swamp
